trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
121,5,18,Incongruent,18_0.265_0.061.png,1.207332968711853,0.256,0.067,6.497214436531067,101.99626922607422,1.0,1.0765079259872437,hidden,104.0727767944336,2.0,1.4207065105438232,fixation,1.0
122,5,9,Medium,9_0.367_0.286.png,1.1023224592208862,0.376,0.281,6.658080339431763,109.70081329345703,1.0,1.242012619972229,hidden,111.94283294677734,2.0,1.4160677194595337,fixation,1.0
123,5,22,Congruent,13b_0.612_0.980.png,1.3522508144378662,0.603,0.986,6.305082440376282,117.46121978759766,1.0,1.1863940954208374,hidden,119.64761352539062,2.0,1.1186883449554443,fixation,1.0
124,5,11,Congruent,11_0.388_0.510.png,1.245142936706543,0.388,0.5,6.579151630401611,125.1185531616211,1.0,1.4142365455627441,hidden,127.53279113769531,2.0,1.1649150848388672,fixation,1.0
125,5,20,Congruent,20_0.510_0.551.png,1.1037352085113525,0.518,0.553,6.569100499153137,132.94284057617188,1.0,1.309467077255249,hidden,135.2523193359375,2.0,1.2596334218978882,fixation,1.0
126,5,2,Incongruent,2_1.000_0.306.png,1.4428969621658325,1.0,0.314,6.291447281837463,140.6156768798828,1.0,1.226473331451416,hidden,142.8421630859375,2.0,1.0649739503860474,fixation,1.0
127,5,8,Medium,8_0.694_1.000.png,1.2877236604690552,0.694,1.0,6.270769000053406,148.3500213623047,1.0,1.0775268077850342,hidden,150.42755126953125,2.0,1.1932421922683716,fixation,1.0
128,5,20,Congruent,20_0.347_0.327.png,1.1092842817306519,0.34,0.319,6.655309677124023,155.9085235595703,1.0,1.213285207748413,hidden,158.12181091308594,2.0,1.4420244693756104,fixation,1.0
129,5,22,Congruent,13b_1.000_0.633.png,1.2638216018676758,1.0,0.623,6.590941786766052,163.67311096191406,1.0,1.3524614572525024,hidden,166.02557373046875,2.0,1.2384803295135498,fixation,1.0
130,5,18,Incongruent,18_0.122_0.347.png,1.3940060138702393,0.121,0.351,6.705853343009949,171.5278778076172,1.0,1.402217984199524,hidden,173.9300994873047,2.0,1.3036353588104248,fixation,1.0
131,5,8,Medium,8_0.959_0.857.png,1.1829930543899536,0.953,0.862,6.587226033210754,179.6277313232422,1.0,1.3371943235397339,hidden,181.96493530273438,2.0,1.2500317096710205,fixation,1.0
132,5,2,Incongruent,2_0.429_0.531.png,1.3145880699157715,0.435,0.532,6.495991945266724,187.39794921875,1.0,1.3083016872406006,hidden,189.7062530517578,2.0,1.187690258026123,fixation,1.0
133,5,8,Medium,8_0.857_0.837.png,1.172041416168213,0.866,0.827,6.840386390686035,195.2085418701172,1.0,1.4246147871017456,hidden,197.63314819335938,2.0,1.4157716035842896,fixation,1.0
134,5,20,Congruent,20_0.837_0.551.png,1.3446978330612183,0.838,0.546,6.519161343574524,203.22096252441406,1.0,1.4219056367874146,hidden,205.6428680419922,2.0,1.0972557067871094,fixation,1.0
135,6,18,Incongruent,18_0.367_0.327.png,1.0995932817459106,0.362,0.332,6.279401540756226,0.0,1.0,1.071199893951416,hidden,2.071199893951416,2.0,1.2082016468048096,fixation,1.0
136,6,2,Incongruent,2_0.490_0.408.png,1.1916652917861938,0.495,0.417,6.412579298019409,7.378994941711426,1.0,1.2858768701553345,hidden,9.664871215820312,2.0,1.1267024278640747,fixation,1.0
137,6,3,Incongruent,3_0.367_0.388.png,1.3464093208312988,0.359,0.393,6.656481385231018,14.98323917388916,1.0,1.3111954927444458,hidden,17.294435501098633,2.0,1.3452858924865723,fixation,1.0
138,6,22,Congruent,13b_0.878_1.000.png,1.2490817308425903,0.884,1.0,6.452201724052429,22.986129760742188,1.0,1.2682108879089355,hidden,25.25434112548828,2.0,1.1839908361434937,fixation,1.0
139,6,2,Incongruent,2_0.673_0.429.png,1.4316434860229492,0.664,0.437,6.610573172569275,30.687414169311523,1.0,1.2450023889541626,hidden,32.93241500854492,2.0,1.3655707836151123,fixation,1.0
140,6,11,Congruent,11_0.306_0.429.png,1.4186022281646729,0.309,0.433,6.252642393112183,38.72962951660156,1.0,1.134188175201416,hidden,40.86381912231445,2.0,1.1184542179107666,fixation,1.0
141,6,8,Medium,8_0.551_0.551.png,1.4165284633636475,0.545,0.547,6.714823961257935,46.400875091552734,1.0,1.4269120693206787,hidden,48.82778549194336,2.0,1.2879118919372559,fixation,1.0
142,6,20,Congruent,20_0.490_0.714.png,1.1830917596817017,0.485,0.717,6.842949271202087,54.5322265625,1.0,1.3867422342300415,hidden,56.918968200683594,2.0,1.456207036972046,fixation,1.0
143,6,9,Medium,9_0.265_0.184.png,1.4523663520812988,0.27,0.176,6.432474970817566,62.55826950073242,1.0,1.1349273920059204,hidden,64.69319915771484,2.0,1.2975475788116455,fixation,1.0
