trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
18,1,9,Medium,9_0.408_0.204.png,3.4811651706695557,0.405,0.202,11.899564981460571,284.648193359375,1.0,3.3218023777008057,hidden,288.9700012207031,3.0,3.5777626037597656,fixation,1.0
19,1,8,Medium,8_0.796_0.367.png,3.875065565109253,0.79,0.362,11.61043930053711,300.0289306640625,1.0,3.2809319496154785,hidden,304.30987548828125,3.0,3.329507350921631,fixation,1.0
20,1,18,Incongruent,18_0.367_0.612.png,4.201099872589111,0.367,0.622,11.867393493652344,315.5144348144531,1.0,3.4096760749816895,hidden,319.92413330078125,3.0,3.4577174186706543,fixation,1.0
21,1,9,Medium,9_0.184_0.837.png,4.371507167816162,0.175,0.84,11.677875280380249,331.58294677734375,1.0,3.242663621902466,hidden,335.8255920410156,3.0,3.435211658477783,fixation,1.0
22,1,22,Congruent,13b_1.000_0.714.png,3.4532687664031982,1.0,0.706,11.653541564941406,347.63232421875,1.0,3.3028416633605957,hidden,351.9351501464844,3.0,3.3506999015808105,fixation,1.0
23,1,8,Medium,8_1.000_0.755.png,3.724484920501709,1.0,0.756,11.777179479598999,362.7391357421875,1.0,3.3278443813323975,hidden,367.0669860839844,3.0,3.4493350982666016,fixation,1.0
24,1,20,Congruent,20_0.694_0.673.png,4.348658084869385,0.686,0.671,11.552934885025024,378.24078369140625,1.0,3.3023152351379395,hidden,382.5431213378906,3.0,3.250619649887085,fixation,1.0
25,1,11,Congruent,11_0.041_0.429.png,4.27838134765625,0.041,0.434,12.081902742385864,394.14239501953125,1.0,3.6195034980773926,hidden,398.76190185546875,3.0,3.4623992443084717,fixation,1.0
26,1,2,Incongruent,2_0.837_0.347.png,4.093349933624268,0.843,0.354,11.8426992893219,410.5026550292969,1.0,3.4350719451904297,hidden,414.937744140625,3.0,3.4076273441314697,fixation,1.0
27,2,8,Medium,8_0.286_0.571.png,3.805269718170166,0.279,0.568,11.97159194946289,0.0,1.0,3.563256025314331,hidden,4.56325626373291,3.0,3.4083359241485596,fixation,1.0
28,2,9,Medium,9_0.224_0.265.png,4.324126243591309,0.216,0.259,11.824724435806274,15.776861190795898,1.0,3.287259101867676,hidden,20.06412124633789,3.0,3.5374653339385986,fixation,1.0
29,2,2,Incongruent,2_0.959_0.551.png,3.4901769161224365,0.957,0.551,11.829339027404785,31.92571258544922,1.0,3.4365103244781494,hidden,36.362220764160156,3.0,3.3928287029266357,fixation,1.0
30,2,18,Incongruent,18_0.204_0.469.png,4.196341514587402,0.211,0.467,11.616070747375488,47.2452278137207,1.0,3.260310173034668,hidden,51.50553894042969,3.0,3.3557605743408203,fixation,1.0
31,2,22,Congruent,13b_0.490_0.449.png,4.0104217529296875,0.498,0.452,11.607582092285156,63.057640075683594,1.0,3.3115265369415283,hidden,67.3691635131836,3.0,3.296055555343628,fixation,1.0
32,2,11,Congruent,11_0.122_1.000.png,3.8314619064331055,0.125,1.0,11.689497947692871,78.67564392089844,1.0,3.3663172721862793,hidden,83.04196166992188,3.0,3.323180675506592,fixation,1.0
33,2,20,Congruent,20_0.633_0.612.png,3.6496808528900146,0.642,0.603,11.934504270553589,94.19660186767578,1.0,3.365868330001831,hidden,98.56246948242188,3.0,3.568635940551758,fixation,1.0
34,2,11,Congruent,11_0.224_0.878.png,4.182401657104492,0.224,0.87,11.858066320419312,109.78079223632812,1.0,3.395488739013672,hidden,114.17627716064453,3.0,3.4625775814056396,fixation,1.0
35,2,22,Congruent,13b_0.714_0.776.png,4.060582160949707,0.719,0.775,12.116484642028809,125.82125854492188,1.0,3.5071046352386475,hidden,130.328369140625,3.0,3.609380006790161,fixation,1.0
36,2,1,Medium,1_0.694_0.592.png,4.510589599609375,0.687,0.59,11.878066062927246,141.99832153320312,1.0,3.238478660583496,hidden,146.23680114746094,3.0,3.63958740234375,fixation,1.0
